2025-06-08 16:56:09.8|Info|FluentMigrator.Runner.MigrationRunner|CreateTable History
2025-06-08 16:56:09.8|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "History" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "IndexerId" INTEGER NOT NULL, "Date" DATETIME NOT NULL, "Data" TEXT NOT NULL, "EventType" INTEGER, "DownloadId" TEXT)
2025-06-08 16:56:09.8|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0028856s
2025-06-08 16:56:09.8|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex History (DownloadId)
2025-06-08 16:56:09.8|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE INDEX "IX_History_DownloadId" ON "History" ("DownloadId" ASC)
2025-06-08 16:56:09.8|Info|FluentMigrator.Runner.MigrationRunner|=> 0.000975s
2025-06-08 16:56:09.8|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Notifications
2025-06-08 16:56:09.8|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Notifications" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Name" TEXT NOT NULL, "Settings" TEXT NOT NULL, "Implementation" TEXT NOT NULL, "ConfigContract" TEXT, "Tags" TEXT, "OnHealthIssue" INTEGER NOT NULL, "IncludeHealthWarnings" INTEGER NOT NULL)
2025-06-08 16:56:09.8|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0134674s
2025-06-08 16:56:09.8|Info|FluentMigrator.Runner.MigrationRunner|CreateTable ScheduledTasks
2025-06-08 16:56:09.8|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "ScheduledTasks" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "TypeName" TEXT NOT NULL, "Interval" INTEGER NOT NULL, "LastExecution" DATETIME NOT NULL, "LastStartTime" DATETIME)
2025-06-08 16:56:09.8|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0029083s
2025-06-08 16:56:09.8|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex ScheduledTasks (TypeName)
2025-06-08 16:56:09.8|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_ScheduledTasks_TypeName" ON "ScheduledTasks" ("TypeName" ASC)
2025-06-08 16:56:09.8|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0011459s
2025-06-08 16:56:09.8|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Indexers
2025-06-08 16:56:09.8|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Indexers" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Name" TEXT NOT NULL, "Implementation" TEXT NOT NULL, "Settings" TEXT, "ConfigContract" TEXT, "EnableRss" INTEGER, "EnableAutomaticSearch" INTEGER, "EnableInteractiveSearch" INTEGER NOT NULL, "Priority" INTEGER NOT NULL DEFAULT 25, "Added" DATETIME NOT NULL)
2025-06-08 16:56:09.8|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0127084s
2025-06-08 16:56:09.8|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Indexers (Name)
2025-06-08 16:56:09.8|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Indexers_Name" ON "Indexers" ("Name" ASC)
2025-06-08 16:56:09.8|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0010356s
2025-06-08 16:56:09.8|Info|FluentMigrator.Runner.MigrationRunner|CreateTable ApplicationIndexerMapping
